# hashcat v7.1.2 example hashes, as published by `hashcat --example-hashes`.
# One record per line: mode <TAB> name <TAB> password <TAB> hash
# Only modes whose Example.Hash.Format is 'plain' are listed.
# These are hashcat's own public test vectors; the password is always
# the one hashcat states cracks that record.
11800	GOST R 34.11-2012 (Streebog) 512-bit, big-endian	hashcat	5d5bdba48c8f89ee6c0a0e11023540424283e84902de08013aeeb626e819950bb32842903593a1d2e8f71897ff7fe72e17ac9ba8ce1d1d2f7e9c4359ea63bdc3
11850	HMAC-Streebog-512 (key = $pass), big-endian	hashcat	be4555415af4a05078dcf260bb3c0a35948135df3dbf93f7c8b80574ceb0d71ea4312127f839b7707bf39ccc932d9e7cb799671183455889e8dde3738dfab5b6:08151337
11860	HMAC-Streebog-512 (key = $salt), big-endian	hashcat	bebf6831b3f9f958acb345a88cb98f30cb0374cff13e6012818487c8dc8d5857f23bca2caed280195ad558b8ce393503e632e901e8d1eb2ccb349a544ac195fd:08151337
11900	PBKDF2-HMAC-MD5	hashcat	md5:1000:NjAxMDY4MQ==:a00DtIW9hP9voC85fmEA5uVhgdDx67nSPSm9yADHjkI=
12000	PBKDF2-HMAC-SHA1	hashcat	sha1:1000:MTYwNTM4MDU4Mzc4MzA=:aGghFQBtQ8+WVlMk5GEaMw==
12001	Atlassian (PBKDF2-HMAC-SHA1)	hashcat	{PKCS5S2}NTczNTY0NDY2NjQyNzU1Mx8gGiRGobaZYwumctGHbn2ZOHB8LkwzH+Z1gkWfy1zD
12100	PBKDF2-HMAC-SHA512	hashcat	sha512:1000:NzY2:DNWohLbdIWIt4Npk9gpTvA==
12150	Apache Shiro 1 SHA-512	hashcat	$shiro1$SHA-512$1024$WobJGSjbUhsMdaILomMOdw==$9uptGJ24vzZCqZI55F77N7xjUxGlVrK5aCmAwIrV1vwDmFM4akE6Hmd23Aj8ANLSUdIEkHLZ6SnoitZbOsoQNQ==
12200	eCryptfs	hashcat	$ecryptfs$0$1$4207883745556753$567daa975114206c
12300	Oracle T: Type (Oracle 12+)	hashcat	8F75FBD166AFDB6D7587DAB89C2F15672AAC031C5B0B5E65C0835FB130555F6FF4E0E5764976755558112246FFF306450C22F6B7746B9E9831ED97B373992F9157436180438417080374881414745255
12400	BSDi Crypt, Extended DES	hashcat	_GW..8841inaTltazRsQ
12500	RAR3-hp	hashcat	$RAR3$*0*45109af8ab5f297a*adbf6c5385d7a40373e8f77d7b89d317
12600	ColdFusion 10+	hashcat	3f3473a071b1fb955544e80c81853ca0f1e4f9ee4ca3bf4d2a8a10b5ef5be1f6:6058321484538505215534207835727413038041028036676832416353152201
12700	Blockchain, My Wallet	hashcat	$blockchain$288$7132537221140006826366048012835...961ae [Truncated, use --mach for full length]
12800	MS-AzureSync PBKDF2-HMAC-SHA256	hashcat	v1;PPH1_MD4,54188415275183448824,100,55b530f052a9af79a7ba9c466dddcb8b116f8babf6c3873a51a3898fb008e123
12900	Android FDE (Samsung DEK)	hashcat	15738301074686823451275227041071157383010746868234512752270410712bc4be900bf96ccf43c9852fff49b5f5874a9f6e7bf301686fa6d98286de151f15738301074686823451275227041071
13000	RAR5	hashcat	$rar5$16$38466361001011015181344360681307$15$00000000000000000000000000000000$8$cc7a30583e62676a
13100	Kerberos 5, etype 23, TGS-REP	hashcat	$krb5tgs$23$*user$realm$test/spn*$b548e10f5694a...24d9a [Truncated, use --mach for full length]
13200	AxCrypt 1	hashcat	$axcrypt$*1*10467*9a7cd609bb262c738d9f0e4977039b94*ecbe0fd05a96fd2099d88a92eebb76c59d6837dfe55b3631
13300	AxCrypt 1 in-memory SHA1	hashcat	$axcrypt_sha1$b89eaac7e61417341b710b727768294d
13400	KeePass (KDBX v2/v3)	hashcat	$keepass$*2*24569*0*c40432355cce7348c48053ceea0...97bf7 [Truncated, use --mach for full length]
13500	PeopleSoft PS_TOKEN	hashcat	24eea51b53d02b4c5ff99bcb05a6847fdb2d9308:4f10a0...42212 [Truncated, use --mach for full length]
13600	WinZip	hashcat	$zip2$*0*1*0*0675369741458183*5dc5*0**36b85538918416712640*$/zip2$
13800	Windows Phone 8+ PIN/password	hashcat	060a4a94cb2263bcefe74705bd0efe7643d09c2bc25fc69...36422 [Truncated, use --mach for full length]
13900	OpenCart	hashcat	058c1c3773340c8563421e2b17e60eb7c916787e:827500576
14000	DES (PT = $salt, key = $pass)	hashcat1	53b325182924b356:1412781058343178
14100	3DES (PT = $salt, key = $pass)	hashcat1hashcat1hashcat1	4c29eea59d8db1e7:7428288455525516
14200	RACF KDFAES	hashcat	$racf-kdfaes$*USER*E7D7E66D000180000008003200100010*00112233445566778899AABBCCDDEEFF*5390653DEC0316FB5AD56053208056A6
14400	sha1(CX)	hashcat	fcdc7ec700b887e8eaebf94c2ec52aebb5521223:63038426024388230227
14500	Linux Kernel Crypto API (2.4)	hashcat	$cryptoapi$9$2$03000000000000000000000000000000$00000000000000000000000000000000$d1d20e91a8f2e18881dc79369d8af761
14700	iTunes backup < 10.0	hashcat	$itunes_backup$*9*ebd7f9b33293b2511f0a4139d5b213feff51476968863cef60ec38d720497b6ff39a0bb63fa9f84e*10000*2202015774208421818002001652122401871832**
14800	iTunes backup >= 10.0	hashcat	$itunes_backup$*10*17a3b858e79bc273be43a9f113b71efe7ec8e7e401396b350180b4592ef45db67ffef7b2d64329a5*10000*2721336781705041205314422175267631184867*1000*99fafc983e732998adb9fadc162a2e382143f115
14900	Skip32 (PT = $salt, key = $pass)	hashcat!!!	7090b6b9:04223875
15000	FileZilla Server >= 0.9.55	hashcat	bfa9fe5a404faff8b0d200385e26b783a163e475869336029d3ebaccaf02b5f16e4949279e8a33b942ab647f8f19a83dbe89a6d39dd6d8f84812de7d2e556767:6422386434050716105781561510557063652302782465168686858312232148
15100	Juniper/NetBSD sha1crypt	hashcat	$sha1$20000$75552156$HhYMDdaEHiK3eMIzTldOFPnw.s2Q
15200	Blockchain, My Wallet, V2	hashcat	$blockchain$v2$5000$288$32472425242847180618486...410f2 [Truncated, use --mach for full length]
15300	DPAPI masterkey file v1 (context 1 and 2)	hashcat	$DPAPImk$1*1*S-15-21-466364039-425773974-453930...37d78 [Truncated, use --mach for full length]
15310	DPAPI masterkey file v1 (context 3)	hashcat	$DPAPImk$1*3*S-15-21-407415836-404165111-436049...cecc5 [Truncated, use --mach for full length]
15400	ChaCha20	hashcat_hashcat_hashcat_hashcat_	$chacha20$*0400000000000003*16*0200000000000001*5152535455565758*6b05fe554b0bc3b3
15500	JKS Java Key Store Private Keys (SHA1)	hashcat	$jksprivk$*338BD2FBEBA7B3EF198A4CBFC6E18AFF1E22...*test [Truncated, use --mach for full length]
15600	Ethereum Wallet, PBKDF2-HMAC-SHA256	hashcat	$ethereum$p*1024*38353131353831333338313138363430*a8b4dfe92687dbc0afeb5dae7863f18964241e96b264f09959903c8c924583fc*0a9252861d1e235994ce33dbca91c98231764d8ecb4950015a8ae20d6415b986
15700	Ethereum Wallet, SCRYPT	hashcat	$ethereum$s*262144*8*1*313431383733343433383830...05efd [Truncated, use --mach for full length]
15900	DPAPI masterkey file v2 (context 1 and 2)	hashcat	$DPAPImk$2*1*S-15-21-439882973-489230393-482956...43ad8 [Truncated, use --mach for full length]
15910	DPAPI masterkey file v2 (context 3)	hashcat	$DPAPImk$2*3*S-15-21-464497560-472124119-475628...32fd9 [Truncated, use --mach for full length]
16000	Tripcode	hashcat	pfaRCwDe0U
16100	TACACS+	hashcat	$tacacs-plus$0$5fde8e68$4e13e8fb33df$c006
16200	Apple Secure Notes	hashcat	$ASN$*1*20000*80771171105233481004850004085037*d04b17af7f6b184346aad3efefe8bec0987ee73418291a41
16300	Ethereum Pre-Sale Wallet, PBKDF2-HMAC-SHA256	hashcat	$ethereum$w*e94a8e49deac2d62206bf9bfb7d2aaea7eb...b1593 [Truncated, use --mach for full length]
16400	CRAM-MD5 Dovecot	hashcat	{CRAM-MD5}5389b33b9725e5657cb631dc50017ff100000000000000000000000000000000
16500	JWT (JSON Web Token)	hashcat	eyJhbGciOiJIUzI1NiJ9.eyIzNDM2MzQyMCI6NTc2ODc1NDd9.f1nXZ3V_Hrr6ee-AFCTLaHRnrkiKmio2t3JqwL32guY
16501	Perl Mojolicious session cookie (HMAC-SHA256, >= v9.19)	hashcat	mojolicious=eyJiYXIiOiJhYmNhYmNhYmNhYmNhYmNhYmN...9ddbf [Truncated, use --mach for full length]
16600	Electrum Wallet (Salt-Type 1-3)	hashcat	$electrum$1*44358283104603165383613672586868*c43a6632d9f59364f74c395a03d8c2ea
16700	FileVault 2	hashcat	$fvde$1$16$84286044060108438487434858307513$20000$f1620ab93192112f0a23eea89b5d4df065661f974b704191
16800	WPA-PMKID-PBKDF2	hashcat!	2582a8281bf9d4308d6f5731d0e61c61:4604ba734d4e:89acf0e761f4:ed487162465a774bfba60eb603a39f3a
16801	WPA-PMKID-PMK	5b13d4babb3714ccc62c9f71864bc984efd6a55f237c7a87fc2151e1ca658a9d	2582a8281bf9d4308d6f5731d0e61c61:4604ba734d4e:89acf0e761f4
16900	Ansible Vault	hashcat	$ansible$0*0*6b761adc6faeb0cc0bf197d3d4a4a7d3f1682e4b169cae8fa6b459b3214ed41e*426d313c5809d4a80a4b9bc7d4823070*d8bad190c7fbc7c3cb1c60a27abfb0ff59d6fb73178681c7454d94a0f56a4360
17010	GPG (AES-128/AES-256 (SHA-1($pass)))	hashcat	$gpg$*1*348*1024*8833fa3812b5500aa9eb7e46febfa3...997db [Truncated, use --mach for full length]
17020	GPG (AES-128/AES-256 (SHA-512($pass)))	hashcat	$gpg$*1*668*2048*57e1f19c69a86038e23d7e5af5d810...2d34e [Truncated, use --mach for full length]
17030	GPG (AES-128/AES-256 (SHA-256($pass)))	8CdhZ2J8umrHg0tMjB0NDRDpKKFeL7i	$gpg$*1*668*2048*e75985b4e7d0bce9e38925a5cf6949...404b0 [Truncated, use --mach for full length]
17040	GPG (CAST5 (SHA-1($pass)))	Hashcat1!	$gpg$*1*1308*4096*ddf02802e2d06319bcf5962745b73...54bee [Truncated, use --mach for full length]
17200	PKZIP (Compressed)	hashcat	$pkzip2$1*1*2*0*e3*1c5*eda7a8de*0*28*8*e3*eda7*...zip2$ [Truncated, use --mach for full length]
17210	PKZIP (Uncompressed)	hashcat	$pkzip2$1*1*2*0*1d1*1c5*eda7a8de*0*28*0*1d1*eda...zip2$ [Truncated, use --mach for full length]
17220	PKZIP (Compressed Multi-File)	hashcat	$pkzip2$3*1*1*0*8*24*a425*8827*d1730095cd829e24...zip2$ [Truncated, use --mach for full length]
17225	PKZIP (Mixed Multi-File)	hashcat	$pkzip2$3*1*1*0*0*24*3e2c*3ef8*0619e9d17ff3f994...zip2$ [Truncated, use --mach for full length]
17230	PKZIP (Mixed Multi-File Checksum-Only)	hashcat	$pkzip2$8*1*1*0*8*24*a425*8827*3bd479d541019c2f...zip2$ [Truncated, use --mach for full length]
17300	SHA3-224	hashcat	412ef78534ba6ab0e9b1607d3e9767a25c1ea9d5e83176b4c2817a6c
17400	SHA3-256	hashcat	d60fcf6585da4e17224f58858970f0ed5ab042c3916b76b0b828e62eaf636cbd
17500	SHA3-384	hashcat	983ba28532cc6320d04f20fa485bcedb38bddb666eca5f1e5aa279ff1c6244fe5f83cf4bbf05b95ff378dd2353617221
17600	SHA3-512	hashcat	7c2dc1d743735d4e069f3bda85b1b7e9172033dfdd8cd599ca094ef8570f3930c3f2c0b7afc8d6152ce4eaad6057a2ff22e71934b3a3dd0fb55a7fc84a53144e
17700	Keccak-224	hashcat	e1dfad9bafeae6ef15f5bbb16cf4c26f09f5f1e7870581962fc84636
17800	Keccak-256	hashcat	203f88777f18bb4ee1226627b547808f38d90d3e106262b5de9ca943b57137b6
17900	Keccak-384	hashcat	5804b7ada5806ba79540100e9a7ef493654ff2a21d94d4f2ce4bf69abda5d94bf03701fe9525a15dfdc625bfbd769701
18000	Keccak-512	hashcat	2fbf5c9080f0a704de2e915ba8fdae6ab00bbc026b2c1c8fa07da1239381c6b7f4dfd399bf9652500da723694a4c719587dd0219cb30eabe61210a8ae4dc0b03
18100	TOTP (HMAC-SHA1)	hashcat	597056:3600:613004:1234567890:322664:9876543210
18200	Kerberos 5, etype 23, AS-REP	hashcat	$krb5asrep$23$user@domain.com:3e156ada591263b8a...102ac [Truncated, use --mach for full length]
18300	Apple File System (APFS)	hashcat	$fvde$2$16$58778104701476542047675521040224$20000$39602e86b7cea4a34f4ff69ff6ed706d68954ee474de1d2a9f6a6f2d24d172001e484c1d4eaa237d
18400	Open Document Format (ODF) 1.2 (SHA-256, AES)	hashcat	$odf$*1*1*100000*32*751854d8b90731ce0579f96bea6...d3322 [Truncated, use --mach for full length]
18500	sha1(md5(md5($pass)))	hashcat	888a2ffcb3854fba0321110c5d0d434ad1aa2880
18600	Open Document Format (ODF) 1.1 (SHA-1, Blowfish)	hashcat	$odf$*0*0*1024*16*bff753835f4ea15644b8a2f8e4b5b...ec871 [Truncated, use --mach for full length]
18700	Java Object hashCode()	hashcat	29937c08
18800	Blockchain, My Wallet, Second Password (SHA256)	hashcat	YnM6WYERjJfhxwepT7zV6odWoEUz1X4esYQb4bQ3KZ7bbZAyOTc1MDM3OTc1NjMyODA0ECcAAD3vFoc=
18900	Android Backup	hashcat	$ab$5*0*10000*b8900e4885ff9cad8f01ee1957a43bd63...ec52d [Truncated, use --mach for full length]
19000	QNX /etc/shadow (MD5)	hashcat	@m@75f6f129f9c9e77b6b1b78f791ed764a@8741857532330050
19100	QNX /etc/shadow (SHA256)	hashcat	@s@0b365cab7e17ee1e7e1a90078501cc1aa85888d6da34e2f5b04f5c614b882a93@5498317092471604
19200	QNX /etc/shadow (SHA512)	hashcat	@S@715df9e94c097805dd1e13c6a40f331d02ce589765a2100ec7435e76b978d5efc364ce10870780622cee003c9951bd92ec1020c924b124cfff7e0fa1f73e3672@2257314490293159
19210	QNX 7 /etc/shadow (SHA512)	hashcat	@S@vm2nBGHes6QkXra0f74XmouSiRzjYD3r/0py+txv0Kr8A4hCPMGFHoZqr41JFiYcJPPOeIheqFseMyLyw/15Pw==@NDY2MDEwNjk3YjBjYzM2MzliMzc3Mzc0ZTNiMTAzNzE=
19300	sha1($salt1.$pass.$salt2)	hashcat	630d2e918ab98e5fad9c61c0e4697654c4c16d73:184638...20334 [Truncated, use --mach for full length]
19500	Ruby on Rails Restful-Authentication	hashcat	d7d5ea3e09391da412b653ae6c8d7431ec273ea2:238769868762:8962783556527653675
19600	Kerberos 5, etype 17, TGS-REP	hashcat	$krb5tgs$17$srv_http$synacktiv.local$849e31b3db...e908a [Truncated, use --mach for full length]
19700	Kerberos 5, etype 18, TGS-REP	hashcat	$krb5tgs$18$srv_http$synacktiv.local$16ce51f6eb...5c9f6 [Truncated, use --mach for full length]
19800	Kerberos 5, etype 17, Pre-Auth	hashcat	$krb5pa$17$hashcat$HASHCATDOMAIN.COM$a17776abe5383236c58582f515843e029ecbff43706d177651b7b6cdb2713b17597ddb35b1c9c470c281589fd1d51cca125414d19e40e333
19900	Kerberos 5, etype 18, Pre-Auth	hashcat	$krb5pa$18$hashcat$HASHCATDOMAIN.COM$96c289009b05181bfd32062962740b1b1ce5f74eb12e0266cde74e81094661addab08c0c1a178882c91a0ed89ae4e0e68d2820b9cce69770
20011	DiskCryptor SHA512 + XTS 512 bit	hashcat	$diskcryptor$0*37f6252cf81f8049f68deb41de5becfb...f6c39 [Truncated, use --mach for full length]
20012	DiskCryptor SHA512 + XTS 1024 bit	hashcat	$diskcryptor$0*37f6252cf81f8049f68deb41de5becfb...f6c39 [Truncated, use --mach for full length]
20013	DiskCryptor SHA512 + XTS 1536 bit	hashcat	$diskcryptor$0*37f6252cf81f8049f68deb41de5becfb...f6c39 [Truncated, use --mach for full length]
20200	Python passlib pbkdf2-sha512	hashcat	$pbkdf2-sha512$25000$LyWE0HrP2RsjZCxlDGFMKQ$1vC5Ohk2mCS9b6akqsEfgeb4l74SF8XjH.SljXf3dMLHdlY1GK9ojcCKts6/asR4aPqBmk74nCDddU3tvSCJvw
20300	Python passlib pbkdf2-sha256	hashcat	$pbkdf2-sha256$29000$x9h7j/Ge8x6DMEao1VqrdQ$kra3R1wEnY8mPdDWOpTqOTINaAmZvRMcYd8u5OBQP9A
20400	Python passlib pbkdf2-sha1	hashcat	$pbkdf2$131000$r5WythYixPgfQ2jt3buXcg$8Kdr.QQEOaZIXNOrrru36I/.6Po
20500	PKZIP Master Key	hashcat	f1eff5c0368d10311dcfc419
20510	PKZIP Master Key (6 byte optimization)	t	f1eff5c0368d10311dcfc419
20600	Oracle Transportation Management (SHA256)	hashcat	otm_sha256:1000:1234567890:S5Q9Kc0ETY6ZPyQU+JYY60oFjaJuZZaSinggmzU8PC4=
20710	sha256(sha256($pass).$salt)	hashcat	bfede293ecf6539211a7305ea218b9f3f608953130405cda9eaba6fb6250f824:7218532375810603
20711	AuthMe sha256	hashcat	$SHA$7218532375810603$bfede293ecf6539211a7305ea218b9f3f608953130405cda9eaba6fb6250f824
20712	RSA Security Analytics / NetWitness (sha256)	hashcat	6F48F44C46F5ADC534597687B086278F0AAF7D262ADDB3978562A7D55BBDF467:MDAwMzY1NzYwODI4MQ==
20720	sha256($salt.sha256($pass))	hashcat	bae9edada8358fcebcd811f7d362f46277fb9d488379869fba65d79701d48b8b:869dc2ed80187919
20730	sha256(sha256($pass.$salt))	hashcat	ad66bdc0841d7e08d96c03de271ce14e77de078746b535adbf9d4b6ccbf2a517:7218532375810603
20800	sha256(md5($pass))	hashcat	74ee1fae245edd6f27bf36efc3604942479fceefbadab5dc5c0b538c196eb0f1
20900	md5(sha1($pass).md5($pass).sha1($pass))	hashcat	100b3a4fc1dc8d60d9bf40688d8b740a
21000	BitShares v0.x - sha512(sha512_bin(pass))	hashcat	caec04bdf7c17f763a9ec7439f7c9abda112f1bfc9b1bb684fef9b6142636979b9896cfc236896d821a69a961a143dd19c96d59777258201f1bbe5ecc2a2ecf5
21100	sha1(md5($pass.$salt))	hashcat	aade80a61c6e3cd3cac614f47c1991e0a87dd028:6
21200	md5(sha1($salt).md5($pass))	hashcat	e69b7a7fe1bf2ad9ef116f79551ee919:baa038987e582431a6d
21300	md5($salt.sha1($salt.$pass))	hashcat	799dc7d9aa4d3f404cc21a4936dbdcde:68617368636174
21310	md5($salt1.sha1($salt2.$pass))	hashcat	dc91b5a658ef4b7d859e90742f340e24:708237:d270e9eea5802e346bcaa9b229f37766
21400	sha256(sha256_bin($pass))	hashcat	0cc1b58a543f372327aa0281e97ab56e345267ee46feabf7709515debb7ec43c
21420	sha256($salt.sha256_bin($pass))	hashcat	5934ea4d670c13a71155faba42056b2525f71bdc9215d31108990c11bf3d98e3:9269771356270099311432765354522635185291064175409115041569
21500	SolarWinds Orion	hashcat	$solarwinds$0$admin$fj4EBQewCQUZ7IYHl0qL8uj9kQSBb3m7N4u0crkKK0Uj9rbbAnSrBZMXO7oWx9KqL3sCzwncvPZ9hyDV9QCFTg==
21501	SolarWinds Orion v2	hashcat	$solarwinds$1$3pHkk55NTYpAeV3EJjcAww==$N4Ii2PxXX/bTZZwslQLIKrp0wvfZ5aN9hpyiR896ozJMJTPO1Q7BK1Eht8Vhl4kXq/42Vn2zp3qYeAkRuqsuEw==
21600	Web2py pbkdf2-sha512	hashcat	pbkdf2(1000,20,sha512)$744943$c5f8cdef76e3327c908d8d96d4abdb3d8caba14c
21700	Electrum Wallet (Salt-Type 4)	hashcat	$electrum$4*03eae309d8bda5dcbddaae8145469193152...6fedc [Truncated, use --mach for full length]
21800	Electrum Wallet (Salt-Type 5)	hashcat	$electrum$5*02170fee7c35f1ef3b229edc90fbd0793b6...44135 [Truncated, use --mach for full length]
21900	md5(md5(md5($pass.$salt1)).$salt2)	hashcat	2c749af6c65cf3e82e5837e3056727f5:59331674906582121215362940957615121466283616005471:17254656838978443692786064919357750120910718779182716907569266
22100	BitLocker	hashcat	$bitlocker$1$16$6f972989ddc209f1eccf07313a7266a...059fb [Truncated, use --mach for full length]
22200	Citrix NetScaler (SHA512)	hashcat	2f9282ade42ce148175dc3b4d8b5916dae5211eee49886c3f7cc768f6b9f2eb982a5ac2f2672a0223999bfd15349093278adf12f6276e8b61dacf5572b3f93d0b4fa886ce
22300	sha256($salt.$pass.$salt)	hashcat	755a8ce4e0cf0baee41d714aa35c9fca803106608f718f973eab006578285007:11265
22301	Telegram Mobile App Passcode (SHA256)	hashcat	$telegram$0*518c001aeb3b4ae96c6173be4cebe60a85f67b1e087b045935849e2f815b5e41*25184098058621950709328221838128
22400	AES Crypt (SHA256)	hashcat	$aescrypt$1*efc648908ca7ec727f37f3316dfd885c*ef...bdf7e [Truncated, use --mach for full length]
22500	MultiBit Classic .key (MD5)	hashcat	$multibit$1*e5912fe5c84af3d5*5f0391c219e8ef62c06505b1f6232858f5bcaa739c2b471d45dd0bd8345334de
22600	Telegram Desktop < v2.1.14 (PBKDF2-HMAC-SHA1)	hashcat	$telegram$1*4000*913a7e42143b4eed0fb532dacfa04e...5d3bd [Truncated, use --mach for full length]
22700	MultiBit HD (scrypt)	hashcat	$multibit$2*2e311aa2cc5ec99f7073cacc8a2d1938*e3ad782e7f92d66a3cdfaec43a46be29*5d1cabd4f4a50ba125f88c47027fff9b
22800	Simpla CMS - md5($salt.$pass.md5($pass))	hashcat	86d173f13213d1e48bce9647bdc306d5:8e86a279d6e182b3c811c559e6b15484
22911	RSA/DSA/EC/OpenSSH Private Keys ($0$)	hashcat	$sshng$0$8$7532262427635482$1224$e1b1690703b83f...2fa5b [Truncated, use --mach for full length]
22921	RSA/DSA/EC/OpenSSH Private Keys ($6$)	hashcat	$sshng$6$8$7620048997557487$1224$13517a1204dc69...172e6 [Truncated, use --mach for full length]
22931	RSA/DSA/EC/OpenSSH Private Keys ($1, $3$)	hashcat	$sshng$1$16$14987802644369864387956120434709$12...86913 [Truncated, use --mach for full length]
22941	RSA/DSA/EC/OpenSSH Private Keys ($4$)	hashcat	$sshng$4$16$01684556100059289727957814500256$12...defd5 [Truncated, use --mach for full length]
22951	RSA/DSA/EC/OpenSSH Private Keys ($5$)	hashcat	$sshng$5$16$52935050547964524511665675049973$12...48393 [Truncated, use --mach for full length]
23001	SecureZIP AES-128	hashcat	$zip3$*0*1*128*0*b4630625c92b6e7848f6fd86*df2f6...e.txt [Truncated, use --mach for full length]
23002	SecureZIP AES-192	hashcat	$zip3$*0*1*192*0*53ff2de8c280778e1e0ab997*603eb...e.txt [Truncated, use --mach for full length]
23003	SecureZIP AES-256	hashcat	$zip3$*0*1*256*0*39bff47df6152a0214d7a967*65ff4...e.txt [Truncated, use --mach for full length]
23100	Apple Keychain	hashcat	$keychain$*74cd1efd49e54a8fdc8750288801e09fa26a33b1*66001ad4e0498dc7*5a084b7314971b728cb551ac40b2e50b7b5bd8b8496b902efe7af07538863a45394ead8399ec581681f7416003c49cc7
23200	XMPP SCRAM PBKDF2-SHA1	hashcat	$xmpp-scram$0$4096$45$353835323736323530353932363531393630313632353634313335323434323038393931323138373138343134$6d5b543b985dc6c0645da3c83d114fce121aa51d
23300	Apple iWork	hashcat	$iwork$2$1$1$4000$b31b7320d1e7a5ee$01f54d6f9e5090eb16fef2b05f8242bc$69561c985268326b7353fb22c3685a378341127557bd2bbea1bd10afb31f2127344707b662a2c29480c32b8b93dea0538327f604e5aa8733be83af25f370f7ac
23400	Bitwarden	hashcat	$bitwarden$2*100000*2*bm9yZXBseUBoYXNoY2F0Lm5ldA==*+v5rHxYydSRUDlan+4pSoiYQwAgEhdmivlb+exQX+fg=
23500	AxCrypt 2 AES-128	hashcat	$axcrypt$*2*10000*6d44c6d19076bce9920c5fb76b246...165f8 [Truncated, use --mach for full length]
23600	AxCrypt 2 AES-256	hashcat	$axcrypt$*2*10000*79bea2d51670484a065241c52613b...1ced2 [Truncated, use --mach for full length]
23700	RAR3-p (Uncompressed)	hashcat	$RAR3$*1*e54a73729887cb53*49b0a846*16*14*1*34620bcca8176642a210b1051901921e*30
23900	BestCrypt v3 Volume Encryption	hashcat	$bcve$3$08$234b8182cee7098b$35c12ef76a1e88175c4...35b43 [Truncated, use --mach for full length]
24000	BestCrypt v4 Volume Encryption	hashcat	$bcve$4$08$323631353538333233323034363039393534...32723 [Truncated, use --mach for full length]
24100	MongoDB ServerKey SCRAM-SHA-1	hashcat	$mongodb-scram$*0*dXNlcg==*10000*4p+f1tKpK18hQqrVr0UGOw==*Jv9lrpUQ2bVg2ZkXvRm2rppsqNw=
24200	MongoDB ServerKey SCRAM-SHA-256	hashcat	$mongodb-scram$*1*dXNlcg==*15000*qYaA1K1ZZSSpWfY+yqShlcTn0XVcrNipxiYCLQ==*QWVry9aTS/JW+y5CWCBr8lcEH9Kr/D4je60ncooPer8=
24300	sha1($salt.sha1($pass.$salt))	hashcat	94520b02c04e79e08a75a84c2a6e3ed4e3874fe8:ThisIsATestSalt
24410	PKCS#8 Private Keys (PBKDF2-HMAC-SHA1 + 3DES/AES)	hashcat	$PEM$1$4$f5662bd8383b4b40$2048$2993b585d3fb2e7b...12b46 [Truncated, use --mach for full length]
24420	PKCS#8 Private Keys (PBKDF2-HMAC-SHA256 + 3DES/AES)	hashcat	$PEM$2$4$ed02960b8a10b1f1$2048$a634c482a95f23bd...fe6bb [Truncated, use --mach for full length]
24500	Telegram Desktop >= v2.1.14 (PBKDF2-HMAC-SHA512)	hashcat	$telegram$2*100000*77461dcb457ce9539f8e4235d33b...4d24a [Truncated, use --mach for full length]
24600	SQLCipher	hashcat	SQLCIPHER*1*64000*25548249195677404156261816261456*85b5e156e1cf1e0be5e9f4217186817b*33435c230bbc7989bbd027630e3f47cd
24700	Stuffit5	hashcat	66a75cb059
24800	Umbraco HMAC-SHA1	hashcat	8uigXlGMNI7BzwLCJlDbcKR2FP4=
24900	Dahua Authentication MD5	hashcat	GRuHbyVp
24901	Besder Authentication MD5	hashcat	GRmHbqVh
25000	SNMPv3 HMAC-MD5-96/HMAC-SHA1-96	hashcat1	$SNMPv3$0$45889431$30818f0201033011020409242fc0...59e90 [Truncated, use --mach for full length]
25100	SNMPv3 HMAC-MD5-96	hashcat1	$SNMPv3$1$45889431$30818f0201033011020409242fc0...59e90 [Truncated, use --mach for full length]
25200	SNMPv3 HMAC-SHA1-96	hashcat1	$SNMPv3$2$45889431$30818f02010330110204371780f3...55f6b [Truncated, use --mach for full length]
25300	MS Office 2016 - SheetProtection	hashcat	$office$2016$0$100000$876MLoKTq42+/DLp415iZQ==$TNDvpvYyvlSUy97UOLKNhXynhUDDA7H8kLql0ISH5SxcP6hbthdjaTo4Z3/MU0dcR2SAd+AduYb3TB5CLZ8+ow==
25400	PDF 1.4 - 1.6 (Acrobat 5 - 8) - user and owner pass	hashcat	$pdf$2*3*128*-3904*1*16*631ed33746e50fba5caf56bcc39e09c6*32*5f9d0e4f0b39835dace0d306c40cd6b700000000000000000000000000000000*32*842103b0a0dc886db9223b94afe2d7cd63389079b61986a4fcf70095ad630c24
25500	Stargazer Stellar Wallet XLM	hashcat	$stellar$YAlIJziURRcBEWUwRSRDWA==$EutMmmcV5Hbf3p1I$rfSAF349RvGKG4R4Z2VCrH9WjNEKjbJa9hpOja9Yn8MwXruuFEMtw47HPn9CYj+JJ5Rb4Z87Wejj1c4fqpbMZHFOnqtQsVAr
25600	bcrypt(md5($pass))	hashcat	$2a$05$/VT2Xs2dMd8GJKfrXhjYP.DkTjOVrY12yDN7/6I8ZV0q/1lEohLru
25700	MurmurHash	hashcat	b69e7687:05094309
25800	bcrypt(sha1($pass))	hashcat	$2a$05$Uo385Fa0g86uUXHwZxB90.qMMdRFExaXePGka4WGFv.86I45AEjmO
